,lat,long,air,rhum,acpcp,pres,uwnd,vwnd
20806,25.44192,-94.59135,301.42978,74.25758,2.5005054,101701.96,0.90691745,-1.588146
20807,25.39701,-94.2979,301.5079,74.327896,1.3130054,101714.46,0.9049643,-1.588146
20808,25.35107,-94.00486,301.48447,72.69508,0.74269295,101701.96,1.1823081,-1.3195913
20809,25.30411,-93.71222,301.53134,74.202896,0.72706795,101701.96,1.4059409,-1.2190053
21064,25.31598,-121.81,291.5704,92.077896,0.0005054176,102189.46,-2.1370277,-5.4875603
21065,25.36831,-121.5184,291.6954,91.15602,0.0005054176,102189.46,-2.1262856,-5.219982
21066,25.41964,-121.2264,291.84384,90.92946,0.0005054176,102176.96,-1.8479654,-5.374279
21067,25.46996,-120.9339,291.71884,91.07008,0.0005054176,102176.96,-1.7346841,-5.1594353
21068,25.51925,-120.641,291.72665,90.94508,0.0005054176,102176.96,-1.7464029,-5.1565056
21069,25.56753,-120.3477,291.91415,91.10133,0.0005054176,102176.96,-1.6135904,-4.963146
21070,25.61478,-120.0539,291.80478,91.03883,0.0005054176,102176.96,-1.3899575,-4.6721306
21071,25.661,-119.7598,291.89072,90.88258,0.0005054176,102151.96,-1.3997232,-4.6682243
21072,25.70619,-119.4652,291.89072,90.88258,0.0005054176,102139.46,-1.14777,-4.370373
21073,25.75035,-119.1703,292.02353,90.74196,0.0005054176,102139.46,-0.8626138,-4.086193
21074,25.79347,-118.875,292.14853,90.734146,0.0005054176,102126.96,-0.87140286,-4.086193
21075,25.83555,-118.5793,292.0704,90.609146,0.0005054176,102114.46,-0.58234036,-3.7990835
21076,25.87659,-118.2832,292.24228,90.63258,0.0005054176,102114.46,0.2887534,-3.5002553
21077,25.91659,-117.9868,292.36728,90.30446,0.0005054176,102101.96,-0.2610513,-3.5578725
21078,25.95554,-117.69,292.27353,90.25758,0.0005054176,102089.46,0.083675265,-3.4143178
21079,25.99343,-117.3929,292.4454,90.25758,0.0005054176,102089.46,0.9323081,-3.3342397
21080,26.03027,-117.0955,292.3204,90.38258,0.0005054176,102076.96,0.43914402,-3.3430288
21081,26.06606,-116.7977,292.3204,90.65602,0.0005054176,102076.96,0.814144,-3.3322866
21082,26.10079,-116.4996,292.4376,90.46852,0.0005054176,102064.46,1.7770346,-3.496349
21083,26.13446,-116.2012,292.21884,90.74196,0.0005054176,102026.96,2.452816,-3.7424428
21084,26.16706,-115.9026,292.0001,91.202896,0.0005054176,102026.96,2.4430504,-3.7483022
21085,26.1986,-115.6036,292.1876,91.452896,0.0005054176,102026.96,3.2438316,-3.9426382
21086,26.22908,-115.3044,292.03915,91.546646,0.0005054176,102014.46,4.0719566,-3.853771
21087,26.25848,-115.0049,291.96103,92.47633,0.0005054176,101989.46,4.0631676,-3.8635366
21088,26.28682,-114.7051,291.96103,92.47633,0.0005054176,101976.96,4.85223,-3.6272085
21089,26.31408,-114.4051,292.03915,93.00758,0.0005054176,101951.96,5.604183,-3.1018178
21090,26.34026,-114.1049,292.53134,92.71852,0.0005054176,101901.96,5.598324,-3.1164663
21091,26.36537,-113.8044,292.82822,92.78102,0.0005054176,101889.46,4.829769,-1.2277944
21092,26.3894,-113.5037,293.07822,92.85133,0.0005054176,101889.46,5.278988,-1.9836538
21093,26.41235,-113.2028,293.96884,91.88258,0.0005054176,101851.96,4.176449,-1.4592397
21094,26.43422,-112.9017,299.35165,56.671646,0.0005054176,101051.96,3.4987144,-0.931896
21095,26.455,-112.6004,299.15634,59.02321,0.0005054176,98651.96,3.3307457,-0.64088035
21096,26.4747,-112.2989,298.97665,47.546646,0.0005054176,94651.96,2.3610191,-0.4387319
21097,26.49331,-111.9972,298.91415,47.21071,0.0005054176,93539.46,2.6598473,-0.7365835
21098,26.51084,-111.6954,299.64072,47.140396,0.0005054176,96114.46,2.0631676,-0.8967397
21099,26.52728,-111.3934,301.65634,83.82008,0.0005054176,101614.46,0.16570652,0.91087747
21100,26.54262,-111.0913,301.64853,82.546646,0.0005054176,101614.46,0.16668308,0.91087747
21101,26.55688,-110.7891,301.67197,80.90602,0.0005054176,101614.46,0.40203464,0.94993997
21102,26.57005,-110.4867,301.54697,82.99977,0.0005054176,101614.46,0.72234714,1.2477915
21103,26.58212,-110.1842,301.4376,84.046646,0.047380418,101601.96,0.72722995,1.2448618
21104,26.5931,-109.8816,301.4376,84.046646,0.36769292,101589.46,0.8981284,1.309315
21105,26.60298,-109.5789,301.34384,85.71852,1.195818,101226.96,2.7174644,-0.06470847
21106,26.61177,-109.2762,303.52353,58.452896,2.1880054,99751.96,1.4909018,0.56712747
21107,26.61946,-108.9733,304.04697,53.609146,3.477068,98851.96,2.9967613,-0.39088035
21108,26.62606,-108.6704,303.85947,54.171646,3.523943,98126.96,2.3717613,-0.28834128
21109,26.63156,-108.3675,303.3126,56.734146,4.2192554,95751.96,2.7145348,-0.47681785
21110,26.63597,-108.0644,297.1329,69.91383,4.930193,90014.46,2.2418785,-1.1408803
21111,26.63927,-107.7614,292.59384,70.71071,6.242693,83551.96,1.0582846,-0.44556785
21112,26.64148,-107.4583,293.57822,68.609146,6.0942554,81664.46,-0.7112466,-0.6623647
21113,26.64259,-107.1553,290.6876,58.21852,3.8598804,77951.96,-0.71319973,-0.6604116
21114,26.64261,-106.8522,290.5626,56.827896,1.9380054,76839.46,-1.6624185,-0.45923972
21115,26.64152,-106.5491,291.5079,49.445084,0.81300545,77151.96,-2.609684,0.2614634
21116,26.63934,-106.246,293.0001,44.827896,1.3130054,78651.96,-2.6106606,0.26732278
21117,26.63606,-105.943,293.0001,44.827896,2.164568,78726.96,-2.3831215,0.82786965
21118,26.63168,-105.64,294.82822,43.43727,3.9067554,80914.46,-2.569645,0.66673684
21119,26.62621,-105.337,296.05478,41.507584,4.695818,82214.46,-2.569645,0.67454934
21120,26.61964,-105.0341,297.45322,39.41383,4.102068,83489.46,-3.069645,-0.1994741
21121,26.61197,-104.7312,298.35947,39.03883,3.023943,85389.46,-2.859684,1.3005259
21122,26.60321,-104.4285,297.9376,41.21852,0.82081795,86314.46,-2.8782387,-0.55787253
21123,26.59335,-104.1258,300.33603,38.499767,0.39894292,88139.46,-2.2854652,-0.9465444
21124,26.5824,-103.8232,300.39853,38.366955,0.34425542,88626.96,-2.493473,-1.190685
21125,26.57035,-103.5207,300.21103,39.296642,0.35206792,88139.46,-2.515934,-1.228771
21126,26.55722,-103.2183,298.51572,42.99977,0.08644292,87264.46,-2.517887,-1.221935
21127,26.54299,-102.9161,298.58603,43.18727,0.023942918,87214.46,-2.719059,-0.34693503
21128,26.52766,-102.6139,299.22665,42.202896,0.0005054176,88689.46,-2.7962074,-2.4260366
21129,26.51125,-102.312,299.10947,44.24977,0.0005054176,88689.46,-2.8020668,-2.4201772
21130,26.49376,-102.0101,300.0079,43.49196,0.008317918,87564.46,-3.111637,-2.0930288
21131,26.47517,-101.7085,294.72665,54.984146,0.08644292,84764.46,-5.638981,-0.45631003
21132,26.4555,-101.407,297.95322,53.92946,0.85206795,87864.46,-5.640934,-0.44459128
21133,26.43474,-101.1057,300.96103,48.077896,3.0786304,91264.46,-4.7376137,-0.9572866
21134,26.4129,-100.8046,300.98447,48.452896,4.789568,92939.46,-2.9798012,0.25267434
21135,26.38997,-100.5037,301.53134,48.601334,2.7505054,93264.46,-3.094059,-0.3527944
21136,26.36597,-100.203,301.5079,50.92946,1.430193,94251.96,-3.6311684,1.8942759
21137,26.34089,-99.90247,300.40634,54.74196,0.79738045,96226.96,-2.3010902,1.4245493
21138,26.31473,-99.60223,304.46884,49.62477,0.0005054176,99564.46,-2.1506996,0.85130715
21139,26.28749,-99.30221,304.14072,53.49196,0.06300542,100151.96,-2.1467934,0.8571665
21140,26.25919,-99.00245,304.14072,53.49196,0.047380418,100351.96,-2.1702309,0.5085337
21141,26.22981,-98.70293,303.55478,57.27321,0.008317918,100464.46,-1.6926919,-0.11060691
21142,26.19936,-98.4037,303.04697,63.640396,0.047380418,101139.46,-1.6936685,-0.10670066
21143,26.16785,-98.10474,302.46103,66.34352,0.10206792,101439.46,-1.8489419,-0.18873191
21144,26.13527,-97.80605,301.97665,68.702896,0.09425542,101476.96,-1.8001138,-0.20338035
21145,26.10163,-97.50768,302.10947,72.99977,0.0005054176,101701.96,-2.4036293,-0.7981069
21146,26.06692,-97.20959,300.83603,84.71852,0.008317918,101714.46,-1.52277,-2.7473257
21147,26.03116,-96.91182,300.76572,85.77321,0.19581792,101714.46,-1.7747232,-2.6779897
21148,25.99434,-96.61438,300.74228,84.18727,1.164568,101701.96,-1.373356,-3.0686147
21149,25.95647,-96.31725,301.0079,79.31227,3.227068,101701.96,-1.3801919,-3.0666616
21150,25.91755,-96.02048,301.10165,78.99196,3.148943,101701.96,-0.97882473,-3.173107
21151,25.87758,-95.72405,301.17197,77.015396,2.758318,101701.96,-0.5442544,-3.0539663
21152,25.83657,-95.42798,301.2579,75.96852,3.5786304,101701.96,-0.5530435,-3.0529897
21153,25.79451,-95.13227,301.2579,75.96852,3.2661304,101701.96,-0.12726223,-2.753185
21154,25.75142,-94.83693,301.34384,74.15602,3.477068,101701.96,0.36004245,-2.3635366
21155,25.70728,-94.54198,301.41415,73.702896,3.3911304,101701.96,0.27117527,-2.3645132
21156,25.66212,-94.24742,301.40634,72.05446,2.0161304,101701.96,0.6510581,-1.9768178
21157,25.61592,-93.95325,301.48447,72.69508,0.70363045,101701.96,1.0807456,-1.6535757
21158,25.5687,-93.6595,301.47665,70.702896,0.59425545,101701.96,0.98211277,-1.6262319
21159,25.52045,-93.36616,301.49228,70.81227,0.78956795,101714.46,1.3532065,-1.4524038
21160,25.47118,-93.07324,301.53134,71.74977,0.67238045,101726.96,1.6100425,-1.3977163
21161,25.42089,-92.78076,301.51572,70.63258,0.58644295,101726.96,1.6159018,-1.4152944
21162,25.36958,-92.48872,301.5079,71.171646,0.53956795,101689.46,1.6119956,-1.4201772
21163,25.31727,-92.19712,301.5079,71.171646,0.34425542,101689.46,1.555355,-1.4504507
21408,25.30127,-123.325,291.5704,92.30446,0.0005054176,102239.46,-2.33527,-5.619396
21409,25.35893,-123.0347,291.35165,92.49977,0.0005054176,102251.96,-2.8362465,-5.5451775
21410,25.4156,-122.7439,291.28134,92.37477,0.0005054176,102226.96,-2.0842934,-5.653576
21411,25.47126,-122.4527,291.28134,92.37477,0.0005054176,102226.96,-1.8840982,-5.5695915
21412,25.52592,-122.1609,291.28134,92.327896,0.0005054176,102226.96,-2.5266762,-5.572521
21413,25.57956,-121.8687,291.4454,91.92946,0.0005054176,102214.46,-1.5022622,-5.492443
21414,25.6322,-121.576,291.4454,91.92946,0.0005054176,102189.46,-1.3801919,-5.3684196
21415,25.68382,-121.2829,291.5626,91.39821,0.0005054176,102214.46,-1.0520669,-5.5090446
21416,25.73442,-120.9893,291.60947,91.046646,0.0005054176,102189.46,-1.2747232,-5.160412
21417,25.78399,-120.6953,291.60947,91.046646,0.0005054176,102189.46,-1.0833169,-4.921154
21418,25.83254,-120.4008,291.61728,90.921646,0.0005054176,102176.96,-0.8186685,-5.126232
21419,25.88005,-120.106,291.53134,90.88258,0.0005054176,102164.46,-0.86163723,-4.6145134
21420,25.92654,-119.8107,291.6954,90.96852,0.0005054176,102164.46,-0.59601223,-4.329357
21421,25.97199,-119.515,291.80478,90.796646,0.0005054176,102151.96,-0.38116848,-4.5900993
21422,26.01639,-119.2189,291.73447,90.921646,0.0005054176,102139.46,-0.31378567,-4.028576
21423,26.05976,-118.9225,291.92978,90.86696,0.0005054176,102139.46,-0.10187161,-4.285412
21424,26.10208,-118.6256,292.0704,90.609146,0.0005054176,102114.46,0.20574558,-3.9553335
21425,26.14335,-118.3284,291.99228,90.57008,0.0005054176,102114.46,0.29070652,-3.501232
21426,26.18357,-118.0308,292.08603,90.34352,0.0005054176,102114.46,0.49090183,-3.657482
21427,26.22274,-117.7329,292.08603,90.34352,0.0005054176,102089.46,0.76140964,-3.4445913
21428,26.26085,-117.4346,292.16415,90.265396,0.0005054176,102089.46,0.9342612,-3.3342397
21429,26.29791,-117.136,292.17197,90.671646,0.0005054176,102076.96,1.032894,-3.3410757
21430,26.3339,-116.8371,292.17197,90.671646,0.0005054176,102076.96,1.3375815,-3.3410757
21431,26.36882,-116.5379,292.14853,90.74196,0.0005054176,102076.96,1.329769,-3.344982
21432,26.40269,-116.2383,291.96103,91.03883,0.0005054176,102064.46,1.7057456,-3.4377553
21433,26.43548,-115.9385,291.96103,91.03883,0.0005054176,102026.96,2.232113,-3.6721303
21434,26.4672,-115.6383,291.8204,91.09352,0.0005054176,102026.96,2.2233238,-3.6779897
21435,26.49785,-115.3379,291.7501,91.42946,0.0005054176,101989.46,2.9254723,-4.006115
21436,26.52742,-115.0372,291.9376,91.85133,0.0005054176,101989.46,3.7516441,-4.1272087
21437,26.55591,-114.7362,291.8751,92.85133,0.0005054176,101976.96,4.9537926,-3.9045522
21438,26.58333,-114.4351,291.9454,93.22633,0.0005054176,101914.46,4.557308,-3.9133413
21439,26.60966,-114.1336,292.20322,92.86696,0.0005054176,101901.96,5.588558,-3.7883413
21440,26.63492,-113.8319,292.82822,92.78102,0.0005054176,101789.46,3.9743004,-0.26099753
21441,26.65908,-113.53,293.39853,92.91383,0.0005054176,101839.46,5.278988,-1.9836538
21442,26.68217,-113.2279,299.67197,53.632584,0.0005054176,101151.96,2.7291832,-0.29517722
21443,26.70416,-112.9256,299.67197,53.632584,0.0005054176,99564.46,2.4313316,-2.0764272
21444,26.72506,-112.6231,298.09384,46.382584,0.0005054176,93676.96,3.3307457,-0.6399038
21445,26.74487,-112.3204,299.17197,45.859146,0.0005054176,92364.46,1.5221518,-0.510021
21446,26.76359,-112.0175,299.17197,45.859146,0.0005054176,94939.46,0.20281589,0.60130715
21447,26.78122,-111.7145,301.6251,84.80446,0.0005054176,101126.96,0.20476902,0.60130715
21448,26.79775,-111.4113,301.60947,83.69508,0.0005054176,101614.46,0.27215183,0.9772837
21449,26.81319,-111.1079,301.60947,83.69508,0.0005054176,101614.46,0.54754245,1.16869
21450,26.82753,-110.8045,301.5626,83.61696,0.0005054176,101614.46,0.4733237,1.10619
21451,26.84077,-110.5009,301.45322,85.58571,0.047380418,101601.96,0.73211277,1.3200572
21452,26.85291,-110.1972,301.46103,84.78102,0.08644292,101589.46,0.7877768,1.2770884
21453,26.86395,-109.8933,301.35165,86.64821,0.55519295,101414.46,1.0475425,0.7614634
21454,26.87389,-109.5894,303.70322,62.726334,1.727068,100351.96,2.7174644,-0.06470847
21455,26.88273,-109.2854,303.3204,59.171646,3.258318,98439.46,2.211605,0.6286509
21456,26.89047,-108.9814,304.04697,53.609146,4.742693,97826.96,2.9244957,-0.30201316
21457,26.8971,-108.6772,303.53134,55.36696,6.1723804,97439.46,2.3717613,-0.28834128
21458,26.90264,-108.373,297.54697,67.69508,4.8911304,92326.96,2.740902,-0.33521628
21459,26.90706,-108.0688,297.54697,67.69508,5.1411304,87101.96,1.2633628,-0.35474753
21460,26.91039,-107.7645,293.39072,69.140396,6.461443,82676.96,1.0582846,-0.44556785
21461,26.91261,-107.4602,290.73447,60.62477,6.1567554,79289.46,0.96941745,-0.62818503
21462,26.91373,-107.1559,290.73447,60.62477,5.133318,76851.96,-0.70734036,-0.47681785
21463,26.91374,-106.8516,291.8126,50.390396,2.0473804,76939.46,-2.2200356,-0.36158347
21464,26.91265,-106.5472,295.47665,40.14821,1.414568,79489.46,-1.67902,-0.3713491
21465,26.91046,-106.2429,295.5704,39.30446,1.805193,80989.46,-1.9055825,-0.31568503
21466,26.90716,-105.9387,292.83603,45.96071,3.117693,80051.96,-2.7005043,1.5602915
21467,26.90276,-105.6344,296.17197,40.99196,4.4536304,81726.96,-2.6682777,0.8766978
21468,26.89725,-105.3302,296.24228,41.33571,4.1411304,83876.96,-2.1604652,1.3835337
21469,26.89064,-105.0261,297.45322,39.41383,2.992693,84676.96,-3.0930824,1.16869
21470,26.88293,-104.722,297.30478,40.109146,1.0942554,84289.46,-2.859684,1.3005259
21471,26.87412,-104.418,297.8829,41.734146,0.45363042,85264.46,-3.2317543,-0.49146628
21472,26.86421,-104.1141,297.8829,41.734146,0.21925542,86851.96,-2.5237465,-1.2619741
21473,26.85319,-103.8103,300.21103,39.468517,0.37550542,88651.96,-2.493473,-1.190685
21474,26.84108,-103.5066,300.14853,39.531017,0.35988042,88651.96,-2.6194496,-1.2277944
21475,26.82786,-103.2029,300.14853,39.531017,0.39113042,88164.46,-4.7600746,-0.65357566
21476,26.81355,-102.8995,296.97665,46.46071,0.10206792,86176.96,-2.752262,-0.89088035
21477,26.79814,-102.5961,299.0001,42.913834,0.0005054176,88264.46,-4.2249184,-2.2805288
21478,26.78164,-102.2929,299.28134,43.06227,0.016130418,89264.46,-5.045231,-2.5695913
21479,26.76404,-101.9899,300.0079,43.49196,0.016130418,90164.46,-3.8001137,-1.9592397
21480,26.74534,-101.687,300.51572,43.90602,0.12550542,89714.46,-3.7229652,0.64525247
21481,26.72556,-101.3843,299.0704,50.15602,0.70363045,89051.96,-5.158512,-2.2365835
21482,26.70468,-101.0818,300.96103,48.077896,2.7817554,91826.96,-4.2561684,1.2145884
21483,26.68271,-100.7795,301.45322,48.21071,4.5317554,93726.96,-2.9788246,0.2536509
21484,26.65966,-100.4774,301.98447,48.64821,2.0473804,94539.46,-2.6506996,0.28978372
21485,26.63552,-100.1755,301.98447,48.64821,0.83644295,96151.96,-3.0051918,1.4938853
21486,26.61029,-99.87377,304.84384,47.36696,0.27394292,99426.96,-3.002262,1.5007212
21487,26.58399,-99.57233,304.61728,50.577896,0.023942918,100051.96,-2.3411293,1.3923228
21488,26.5566,-99.27111,304.61728,50.577896,0.07863042,100339.46,-2.064762,1.2028697
21489,26.52813,-98.97015,303.96884,54.734146,0.13331792,100339.46,-2.1057777,0.30247903
21490,26.49858,-98.66946,303.57822,56.765396,0.11769292,100564.46,-2.17902,0.6784556
21491,26.46796,-98.36903,303.27353,60.945084,0.21925542,101176.96,-1.920231,0.16673684
21492,26.43627,-98.06889,302.46103,66.34352,0.24269292,101464.46,-2.5354652,-0.53443503
21493,26.4035,-97.76902,301.49228,70.62477,0.09425542,101614.46,-1.8001138,-0.20240378
21494,26.36967,-97.46947,301.03134,82.765396,0.008317918,101701.96,-1.8342935,-2.5090444
21495,26.33476,-97.17021,301.03134,82.765396,0.023942918,101726.96,-1.6135904,-3.0051382
21496,26.2988,-96.87128,300.74228,84.609146,0.21144292,101726.96,-1.7756997,-2.6760366
21497,26.26177,-96.57266,300.90634,79.80446,1.914568,101714.46,-1.2337075,-3.2492788
21498,26.22369,-96.27438,300.90634,79.80446,3.6411304,101701.96,-0.8255044,-3.2678335
21499,26.18455,-95.97645,301.10947,76.49196,3.6098804,101701.96,-1.1409341,-3.3586538
21500,26.14435,-95.67887,301.11728,75.234146,3.555193,101701.96,-0.39777005,-3.0783803
21501,26.1031,-95.38165,301.1876,75.515396,4.2661304,101701.96,-0.01202786,-2.7346303
21502,26.06081,-95.08479,301.2579,74.12477,3.5473804,101701.96,-0.34601223,-3.08131
21503,26.01747,-94.78831,301.26572,73.07008,4.4380054,101701.96,0.3590659,-2.3635366
21504,25.97308,-94.49223,301.34384,73.46852,4.7348804,101701.96,-0.0032387972,-2.7609975
21505,25.92766,-94.19654,301.34384,71.40602,3.523943,101701.96,0.41668308,-2.376232
21506,25.8812,-93.90125,301.39072,70.62477,1.5005054,101701.96,1.079769,-1.6535757
21507,25.83371,-93.60638,301.4454,69.85133,1.242693,101701.96,0.8151206,-2.0022085
21508,25.78519,-93.31191,301.4454,69.85133,0.96144295,101701.96,1.117855,-1.6887319
21509,25.73564,-93.01789,301.48447,69.827896,0.85988045,101726.96,1.1149253,-1.690685
21510,25.68507,-92.7243,301.47665,68.71852,2.7505054,101701.96,1.3961753,-1.5061147
21511,25.63347,-92.43114,301.5079,69.27321,2.2505054,101701.96,1.4918784,-1.4377553
21512,25.58086,-92.13846,301.52353,69.57008,1.7505054,101689.46,1.1432456,-1.4260366
21513,25.52724,-91.84622,301.49228,69.02321,0.74269295,101689.46,1.4293784,-1.4504507
21514,25.47261,-91.55446,301.46103,72.09352,0.18019292,101689.46,1.0280112,-1.4152944
21515,25.41697,-91.26317,301.45322,71.765396,0.12550542,101689.46,0.87078464,-1.3811147
21516,25.36033,-90.97236,301.46103,74.10133,0.0005054176,101701.96,1.2155112,-1.4367788
21517,25.30269,-90.68204,301.4376,76.140396,0.0005054176,101689.46,0.6354331,-1.3234975
21754,25.38374,-124.2607,291.40634,92.64821,0.0005054176,102289.46,-3.0139809,-5.2639275
21755,25.44472,-123.9709,291.3204,92.69508,0.0005054176,102264.46,-2.7737465,-5.120373
21756,25.5047,-123.6805,291.3204,92.69508,0.0005054176,102276.96,-2.6311684,-5.1809196
21757,25.56369,-123.3896,291.26572,92.58571,0.0005054176,102276.96,-2.6438637,-5.1770134
21758,25.62168,-123.0983,291.15634,92.44508,0.0005054176,102251.96,-2.2962074,-5.3420525
21759,25.67867,-122.8064,291.15634,92.44508,0.0005054176,102251.96,-1.8235513,-5.5344353
21760,25.73464,-122.514,291.11728,92.58571,0.0005054176,102226.96,-1.8362466,-5.530529
21761,25.7896,-122.2212,291.0704,92.74977,0.0005054176,102226.96,-1.5530435,-5.586193
21762,25.84356,-121.9278,291.1954,92.327896,0.0005054176,102226.96,-1.2620279,-5.530529
21763,25.89649,-121.6341,291.34384,91.921646,0.0005054176,102214.46,-1.2747232,-5.5275993
21764,25.94839,-121.3398,291.28134,91.796646,0.0005054176,102214.46,-1.0481607,-5.510998
21765,25.99928,-121.0451,291.46103,91.327896,0.0005054176,102201.96,-0.45734036,-5.3469353
21766,26.04913,-120.75,291.46884,90.90602,0.0005054176,102189.46,-0.9749185,-5.358654
21767,26.09796,-120.4544,291.3829,90.921646,0.0005054176,102189.46,-0.8157388,-5.1272087
21768,26.14574,-120.1584,291.53134,90.88258,0.0005054176,102176.96,-0.06280911,-4.8625603
21769,26.19249,-119.862,291.46103,90.92946,0.0005054176,102164.46,0.18523777,-4.5520134
21770,26.23819,-119.5652,291.55478,90.94508,0.0005054176,102164.46,-0.38019192,-4.5900993
